row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,376.867.985.295,376867985295.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,327.808.077.352,327808077352.0
Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,92.339.124.221,92339124221.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,23.064.375.751,23064375751.0
Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,1.188.548.500,1188548500.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(290.658.367),-290658367.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,820.977.452.752,820977452752.0
