row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,53.148.290.717,22.071.860.492,53148290717.0,22071860492.0
Xóa số công nợ,Xóa số công nợ,Xóa số công nợ,4.498.345.539,15.914.480.041,4498345539.0,15914480041.0
Xóa lãi chậm trả (*),Xóa lãi chậm trả (*),Xóa lãi chậm trả (*),38.099.383.767,-,38099383767.0,
Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,4.301.496.296,1.898.997.130,4301496296.0,1898997130.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",171.450.008,2.035.305.193,171450008.0,2035305193.0
Khác,Khác,Khác,6.077.615.107,2.223.078.128,6077615107.0,2223078128.0
Chi phí khác,Chi phí khác,Chi phí khác,(11.829.532.346),(92.053.573.444),-11829532346.0,-92053573444.0
Chi phí phạt thuế,Chi phí phạt thuế,Chi phí phạt thuế,(286.278.916),(40.125.569.085),-286278916.0,-40125569085.0
Lỗ từ xóa số và thanh lý tài sản cố định,Lỗ từ xóa số và thanh lý tài sản cố định,Lỗ từ xóa số và thanh lý tài sản cố định,(694.526.953),(39.168.371.503),-694526953.0,-39168371503.0
Khác,Khác,Khác,(10.848.726.477),(12.759.632.856),-10848726477.0,-12759632856.0
LỢI NHUẬN (LỐ) KHÁC,LỢI NHUẬN (LỐ) KHÁC,LỢI NHUẬN (LỐ) KHÁC,41.318.758.371,(69.981.712.952),41318758371.0,-69981712952.0
