row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,1.224.582.068.556,1.567.371.979.837,1224582068556.0,1567371979837.0
"Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa",814.482.060.053,929.221.618.765,814482060053.0,929221618765.0
"Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt",383.234.156.366,597.612.529.845,383234156366.0,597612529845.0
Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,7.683.757.853,1.407.500.000,7683757853.0,1407500000.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,19.182.094.284,39.130.331.227,19182094284.0,39130331227.0
Trừ,Trừ,Trừ,(1.292.310.893),(6.900.511.519),-1292310893.0,-6900511519.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,-,(6.632.227.581),,-6632227581.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(1.292.310.893),(268.283.938),-1292310893.0,-268283938.0
DOANH THU THUẦN,DOANH THU THUẦN,DOANH THU THUẦN,1.223.289.757.663,1.560.471.468.318,1223289757663.0,1560471468318.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Trong đó: > Doanh thu bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu bán nguyên liệu, thành phẩm và hàng hóa",813.189.749.160,922.321.107.246,813189749160.0,922321107246.0
"Doanh thu hợp đồng thi công, lắp đặt","Trong đó: > Doanh thu hợp đồng thi công, lắp đặt","Doanh thu hợp đồng thi công, lắp đặt",383.234.156.366,597.612.529.845,383234156366.0,597612529845.0
Doanh thu từ khai thác rừng,Trong đó: > Doanh thu từ khai thác rừng,Doanh thu từ khai thác rừng,7.683.757.853,1.407.500.000,7683757853.0,1407500000.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,19.182.094.284,39.130.331.227,19182094284.0,39130331227.0
