row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Mua sắm,Mua sắm,Mua sắm,497.762.553,,497762553.0,
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,13.233.346.801.755,19.574.271,13233346801755.0,19574271.0
- Hạng mục hầm Hải Vân,- Hạng mục hầm Hải Vân,- Hạng mục hầm Hải Vân,4.238.170.316.633,,4238170316633.0,
+ Chi phí mua sắm TSCĐ,+ Chi phí mua sắm TSCĐ,+ Chi phí mua sắm TSCĐ,79.823.736,,79823736.0,
+ Chi phí các gói thầu GPMB - TĐC,+ Chi phí các gói thầu GPMB - TĐC,+ Chi phí các gói thầu GPMB - TĐC,604.280.430,,604280430.0,
+ Chi phí các gói thầu khác,+ Chi phí các gói thầu khác,+ Chi phí các gói thầu khác,16.077.343.299,,16077343299.0,
+ Chi phí lãi vay,+ Chi phí lãi vay,+ Chi phí lãi vay,1.035.249.832.767,,1035249832767.0,
+ Chi phí quản lý dự án,+ Chi phí quản lý dự án,+ Chi phí quản lý dự án,60.979.276.600,,60979276600.0,
+ Chi phí các gói thầu thiết bị,+ Chi phí các gói thầu thiết bị,+ Chi phí các gói thầu thiết bị,317.354.961.778,,317354961778.0,
+ Chi phí các gói thầu Tư vấn,+ Chi phí các gói thầu Tư vấn,+ Chi phí các gói thầu Tư vấn,387.528.389.264,,387528389264.0,
+ Chi phí xây dựng các gói thầu xây lắp,+ Chi phí xây dựng các gói thầu xây lắp,+ Chi phí xây dựng các gói thầu xây lắp,2.316.521.176.677,,2316521176677.0,
+ Hạng mục khác,+ Hạng mục khác,+ Hạng mục khác,103.775.232.082,,103775232082.0,
- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc,- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc,- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc,8.995.176.485.122,,8995176485122.0,
Bắc Giang - TP.Lạng Sơn,Bắc Giang - TP.Lạng Sơn,Bắc Giang - TP.Lạng Sơn,,,,
+ Hợp phần cao tốc,Bắc Giang - TP.Lạng Sơn > + Hợp phần cao tốc,+ Hợp phần cao tốc,5.688.991.302.321,,5688991302321.0,
+ Chi phí GPMB,Bắc Giang - TP.Lạng Sơn > + Chi phí GPMB,+ Chi phí GPMB,1.560.061.810.961,,1560061810961.0,
+ Chi phí lãi vay,Bắc Giang - TP.Lạng Sơn > + Chi phí lãi vay,+ Chi phí lãi vay,1.590.890.174.877,,1590890174877.0,
+ Chi phí quản lý dự án,Bắc Giang - TP.Lạng Sơn > + Chi phí quản lý dự án,+ Chi phí quản lý dự án,44.499.303.564,,44499303564.0,
+ Hạng mục khác,Bắc Giang - TP.Lạng Sơn > + Hạng mục khác,+ Hạng mục khác,110.733.893.399,,110733893399.0,
Cộng,Bắc Giang - TP.Lạng Sơn > Cộng,Cộng,13.233.844.564.308,19.574.271,13233844564308.0,19574271.0
