row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.097.329.726.551,,,1.097.329.726.551,1097329726551.0,,,1097329726551.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,13.671.606.067,,,13.671.606.067,13671606067.0,,,13671606067.0
Vay và nợ,Vay và nợ,Vay và nợ,137.406.331.880,20.167.288.761.854,,20.304.695.093.734,137406331880.0,20167288761854.0,,20304695093734.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,179.052.776.706,,,179.052.776.706,179052776706.0,,,179052776706.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,1.239.493.642.697,,,1.239.493.642.697,1239493642697.0,,,1239493642697.0
Cộng,Cộng,Cộng,2.666.954.083.901,20.167.288.761.854,,22.834.242.845.755,2666954083901.0,20167288761854.0,,22834242845755.0
