row_label_raw,row_label_full,Tên Công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Vốn đầu tư (VND),numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Vốn đầu tư (VND)
- Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,- Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,- Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"21,95%","21,95%",13.500.000.000,0.2195,0.2195,13500000000.0
- Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,- Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,- Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"46,01%","50,00%",122.000.000.000,0.46009999999999995,0.5,122000000000.0
- Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị,- Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị,- Công ty Cổ phần BOT Bắc Giang Lạng Sơn Hữu Nghị,"22,17%","22,17%",94.000.000.000,0.2217,0.2217,94000000000.0
