row_label_raw,row_label_full,- Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ hiện hành,2.295.676.729,1.660.252.757,numeric__2.295.676.729,numeric__1.660.252.757
- Điều chính chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,- Điều chính chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,- Điều chính chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,178.270.622,146.479.492,178270622.0,146479492.0
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,2.473.947.351,1.806.732.249,2473947351.0,1806732249.0
