row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,42.930.027.808,41.912.189.793,42930027808.0,41912189793.0
Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,1.085.834.286,,1085834286.0,
Công ty Cổ phần Tư vấn xây dựng A2Z,Công ty Cổ phần Tư vấn xây dựng A2Z,Công ty Cổ phần Tư vấn xây dựng A2Z,,1.418.017.671,,1418017671.0
Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,Công ty CP Đầu tư và xây dựng ICV Việt Nam,,4.353.194.000,,4353194000.0
Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,Công ty Quản lý và Sửa chữa đường bộ Đắc Lắc,3.399.652.533,3.399.652.533,3399652533.0,3399652533.0
Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,Công ty Cổ phần Đầu tư Xây dựng Hải Thạch,2.153.072.558,12.869.579.304,2153072558.0,12869579304.0
Công ty Cổ phần Cầu đường 19,Công ty Cổ phần Cầu đường 19,Công ty Cổ phần Cầu đường 19,4.059.173.165,4.059.173.165,4059173165.0,4059173165.0
Công ty cổ phần tư vấn xây dựng Hoàng Long,Công ty cổ phần tư vấn xây dựng Hoàng Long,Công ty cổ phần tư vấn xây dựng Hoàng Long,1.329.954.199,,1329954199.0,
Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,5.082.418.376,5.082.418.376,5082418376.0,5082418376.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,25.819.922.691,10.730.154.744,25819922691.0,10730154744.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,42.930.027.808,41.912.189.793,42930027808.0,41912189793.0
