row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2017 > VND,01/01/2017 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2017 > VND,numeric__01/01/2017 > VND
300,300,300,C. NỘ PHẢI TRẢ,,570.952.871.489,1.082.235.834.225,,,570952871489.0,1082235834225.0
310,310,310,I. Nợ ngắn hạn,,335.274.242.627,813.678.055.632,,,335274242627.0,813678055632.0
311,311,311,1. Phải trả người bán ngắn hạn,16,13.046.235.550,31.601.878.607,,16.0,13046235550.0,31601878607.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,8.811.435.283,20.203.997.285,,18.0,8811435283.0,20203997285.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,28.811.393.124,229.260.835.961,,17.0,28811393124.0,229260835961.0
314,314,314,4. Phải trả người lao động,,18.399.210.037,22.287.722.682,,,18399210037.0,22287722682.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,36.504.949.972,42.154.024.639,,19.0,36504949972.0,42154024639.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,156.019.500,-,,,156019500.0,
319,319,319,7. Phải trả ngắn hạn khác,20,108.872.445.499,215.401.641.952,,20.0,108872445499.0,215401641952.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,15,34.171.350.545,150.804.092.955,,15.0,34171350545.0,150804092955.0
322,322,322,9. Quỹ khen thưởng phúc lợi,,86.501.203.117,101.963.861.551,,,86501203117.0,101963861551.0
330,330,330,II. Nợ dài hạn,,235.678.628.862,268.557.778.593,,,235678628862.0,268557778593.0
337,337,337,1. Phải trả dài hạn khác,20,15.076.317.517,15.076.317.517,,20.0,15076317517.0,15076317517.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,15,220.602.311.345,252.116.927.253,,15.0,220602311345.0,252116927253.0
343,343,343,3. Quỹ phát triển khoa học và công nghệ,,-,1.364.533.823,,,,1364533823.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,39.386.318.746.107,35.394.832.695.024,,,39386318746107.0,35394832695024.0
410,410,410,I. Vốn chủ sở hữu,21,39.386.318.746.107,35.394.832.695.024,,21.0,39386318746107.0,35394832695024.0
411,411,411,1. Vốn đầu tư của chủ sở hữu,,27.354.777.037.363,26.141.117.039.011,,,27354777037363.0,26141117039011.0
416,416,416,2. Chênh lệch đánh giá lại tài sản,,2.437.373.768.203,-,,,2437373768203.0,
418,418,418,3. Quỹ đầu tư phát triển,,4.642.923.454.498,4.371.313.619.063,,,4642923454498.0,4371313619063.0
419,419,419,4. Quỹ hỗ trợ sắp xếp doanh nghiệp,,990.086.946,27.981.071.708,,,990086946.0,27981071708.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,301.474.167.728,203.930.498.421,,,301474167728.0,203930498421.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,-,1.710.235.452,,,,1710235452.0
421b,421b,421b,-LNST chưa phân phối năm nay,,-,1.710.235.452,,,,1710235452.0
422,422,422,7. Nguồn vốn đầu tư xây dựng cơ bản,,4.648.780.231.369,4.648.780.231.369,,,4648780231369.0,4648780231369.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,39.957.271.617.596,36.477.068.529.249,,,39957271617596.0,36477068529249.0
