row_label_raw,row_label_full,Ông Trần Ngọc Thuận,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Trần Thoại,Ông Trần Thoại,Ông Trần Thoại,Phó Tổng Giám đốc,(Nghỉ hưu từ ngày 01/03/2017),,
Ông Hứa Ngọc Hiệp,Ông Hứa Ngọc Hiệp,Ông Hứa Ngọc Hiệp,Phó Tổng Giám đốc,,,
Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Phó Tổng Giám đốc,,,
Ông Trương Minh Trung,Ông Trương Minh Trung,Ông Trương Minh Trung,Phó Tổng Giám đốc,,,
Ông Huỳnh Văn Bảo,Ông Huỳnh Văn Bảo,Ông Huỳnh Văn Bảo,Phó Tổng Giám đốc,,,
Ông Trần Công Kha,Ông Trần Công Kha,Ông Trần Công Kha,Phó Tổng Giám đốc,,,
