row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
- Hàng đang đi đường,- Hàng đang đi đường,- Hàng đang đi đường,,,,,,,,
"- Nguyên liệu, vật liệu","- Hàng đang đi đường > - Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",1.000.922.558,,857.917.170,,1000922558.0,,857917170.0,
"- Công cụ, dụng cụ","- Hàng đang đi đường > - Công cụ, dụng cụ","- Công cụ, dụng cụ",,,16.058.646,,,,16058646.0,
- Chi phí sản xuất kinh doanh dở dang,- Hàng đang đi đường > - Chi phí sản xuất kinh doanh dở dang,- Chi phí sản xuất kinh doanh dở dang,86.700.840.433,,93.755.883.076,,86700840433.0,,93755883076.0,
- Thành phẩm,- Hàng đang đi đường > - Thành phẩm,- Thành phẩm,139.000.000,,,,139000000.0,,,
- Hàng hóa,- Hàng đang đi đường > - Hàng hóa,- Hàng hóa,917.360.159.099,,737.673.429.751,,917360159099.0,,737673429751.0,
- Hàng gửi đi bán,- Hàng đang đi đường > - Hàng gửi đi bán,- Hàng gửi đi bán,16.740.000,,28.889.760.000,,16740000.0,,28889760000.0,
- Hàng hóa kho bảo thuế Cộng,- Hàng đang đi đường > - Hàng hóa kho bảo thuế Cộng,- Hàng hóa kho bảo thuế Cộng,1.005.217.662.090,,861.193.048.643,,1005217662090.0,,861193048643.0,
