row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Giá trị giao dịch (VND),numeric__Nội dung nghiệp vụ,numeric__Giá trị giao dịch (VND)
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,,
,,,- Mua cá file,16.160.585.250,,16160585250.0
,,,- Mua cá thành phẩm,66.689.290.200,,66689290200.0
,,,- Phải trả chi phí ủy thác xuất khẩu,336.000.000,,336000000.0
,,,- Phải trả chi hộ cước vận chuyển,2.370.017.300,,2370017300.0
