row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,"Công ty TNHH Điện cơ Hà Nội (""HECO"")",Thành phố Hồ Chí Minh,100%,100%,Sản xuất và kinh doanh sản phẩm ngành điện,,,1.0,1.0,
2.,2.,2.,"Công ty TNHH Sản xuất Thiết bị lưới điện G-Power (""G-Power"")",Hà Nội,100%,100%,"Sản xuất mô tơ, máy phát, biến thể điện, thiết bị phân phối và điều khiển điện",,,1.0,1.0,
