row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Trong năm,Trong năm_1,Trong năm_2,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Trong năm,numeric__Trong năm_1,numeric__Trong năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
,,,Giá trị,Số có khả năng trả nợ,Tăng do hợp nhất kinh doanh/(Giảm do thoái vốn công ty con),Tăng,Giảm,Giá trị,Số có khả năng trả nợ,,,,,,,
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),2.071.943.693.154,2.071.943.693.154,1.823.292.233.788,5.768.264.802.845,766.770.161.012,8.896.730.568.775,8.896.730.568.775,2071943693154.0,2071943693154.0,1823292233788.0,5768264802845.0,766770161012.0,8896730568775.0,8896730568775.0
Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),Trái phiếu phát hành (ii),6.453.567.512.596,6.453.567.512.596,-,939.674.745.968,1.009.700.000.000,6.383.542.258.564,6.383.542.258.564,6453567512596.0,6453567512596.0,,939674745968.0,1009700000000.0,6383542258564.0,6383542258564.0
Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),Nợ thuê tài chính dài hạn (i),-,-,97.016.493.692,102.603.805.261,91.113.842.615,108.506.456.338,108.506.456.338,,,97016493692.0,102603805261.0,91113842615.0,108506456338.0,108506456338.0
,,,8.525.511.205.750,8.525.511.205.750,1.920.308.727.480,6.810.543.354.074,1.867.584.003.627,15.388.779.283.677,15.388.779.283.677,8525511205750.0,8525511205750.0,1920308727480.0,6810543354074.0,1867584003627.0,15388779283677.0,15388779283677.0
Trong đó:- Số phải trả trong vòng 12 tháng,Trong đó:- Số phải trả trong vòng 12 tháng,Trong đó:- Số phải trả trong vòng 12 tháng,773.299.711.101,,,,,1.639.046.834.855,,773299711101.0,,,,,1639046834855.0,
- Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,7.752.211.494.649,,,,,13.749.732.448.822,,7752211494649.0,,,,,13749732448822.0,
