row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,5.267.466.985.968,148.136.200.000,,31.0,5267466985968.0,148136200000.0
2.,III. > 2.,2.,"Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,-,(299.967.829.249),,32.0,,-299967829249.0
3.,III. > 3.,3.,Tiền thu từ đi vay,33,31.776.688.226.839,21.139.793.091.235,,33.0,31776688226839.0,21139793091235.0
4.,III. > 4.,4.,Tiền trả nợ gốc vay,34,(24.965.651.919.300),(17.694.910.537.694),,34.0,-24965651919300.0,-17694910537694.0
5.,III. > 5.,5.,Tiền trả nợ gốc thuê tài chính,35,(91.113.842.615),-,,35.0,-91113842615.0,
6.,III. > 6.,6.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(347.301.005.340),(47.595.930.511),,36.0,-347301005340.0,-47595930511.0
6.,III. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,11.640.088.445.552,3.245.454.993.781,,40.0,11640088445552.0,3245454993781.0
6.,III. > 6.,6.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,3.349.593.279.318,638.838.376.343,,50.0,3349593279318.0,638838376343.0
6.,III. > 6.,6.,Tiền và tương đương tiền đầu năm,60,1.559.239.675.695,920.972.296.193,,60.0,1559239675695.0,920972296193.0
6.,III. > 6.,6.,Ảnh hưởng của thay đối tỷ giá hối đoái quy đổi ngoại tệ,61,(2.725.139.138),(570.996.841),,61.0,-2725139138.0,-570996841.0
6.,III. > 6.,6.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,4.906.107.815.875,1.559.239.675.695,,70.0,4906107815875.0,1559239675695.0
