row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Ký cược, ký quỹ","a. Ngắn hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",372.772.476.463,442.241.967.307,372772476463.0,442241967307.0
Tạm ứng,a. Ngắn hạn > Tạm ứng,Tạm ứng,199.531.590.908,163.405.073.579,199531590908.0,163405073579.0
"Phải thu về lãi tiền gửi, tiền cho vay","a. Ngắn hạn > Phải thu về lãi tiền gửi, tiền cho vay","Phải thu về lãi tiền gửi, tiền cho vay",150.300.706.493,35.130.729.529,150300706493.0,35130729529.0
Phải thu đặt cọc mua cổ phần,a. Ngắn hạn > Phải thu đặt cọc mua cổ phần,Phải thu đặt cọc mua cổ phần,-,1.336.093.950.000,,1336093950000.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,252.292.722.122,14.240.183.313,252292722122.0,14240183313.0
,,,974.897.495.986,1.991.111.903.728,974897495986.0,1991111903728.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Tiền đền bù giải phóng mặt bằng được trừ vào tiền thuê đất,b. Dài hạn > Tiền đền bù giải phóng mặt bằng được trừ vào tiền thuê đất,Tiền đền bù giải phóng mặt bằng được trừ vào tiền thuê đất,247.010.264.134,-,247010264134.0,
"Kỹ cược, ký quỹ","b. Dài hạn > Kỹ cược, ký quỹ","Kỹ cược, ký quỹ",56.870.120.187,30.465.035.284,56870120187.0,30465035284.0
Phải thu dài hạn khác,b. Dài hạn > Phải thu dài hạn khác,Phải thu dài hạn khác,494.902.094,-,494902094.0,
,,,304.375.286.415,30.465.035.284,304375286415.0,30465035284.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Phải thu khác là các bên liên quan (Chỉ tiết tại Thuyết minh số 39),Trong đó: > - Phải thu khác là các bên liên quan (Chỉ tiết tại Thuyết minh số 39),- Phải thu khác là các bên liên quan (Chỉ tiết tại Thuyết minh số 39),5.550.705.296,-,5550705296.0,
