row_label_raw,row_label_full,3.2. Cho vay các tổ chức tín dụng khác,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,300.000,-,300000.0,
Bằng VND,Bằng VND,Bằng VND,300.000,-,300000.0,
Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,-,-,,
Cộng,Dự phòng rủi ro cho vay các TCTD khác > Cộng,Cộng,300.000,-,300000.0,
Tổng cộng,Dự phòng rủi ro cho vay các TCTD khác > Tổng cộng,Tổng cộng,24.308.076,15.073.929,24308076.0,15073929.0
"Phân tích chất lượng dư nợ cho vay, tiền gửi có kỳ hạn tại các TCTD khác","Phân tích chất lượng dư nợ cho vay, tiền gửi có kỳ hạn tại các TCTD khác","Phân tích chất lượng dư nợ cho vay, tiền gửi có kỳ hạn tại các TCTD khác",31/12/2025,31/12/2024,,
- Nợ đủ tiêu chuẩn,"Phân tích chất lượng dư nợ cho vay, tiền gửi có kỳ hạn tại các TCTD khác > - Nợ đủ tiêu chuẩn",- Nợ đủ tiêu chuẩn,10.890.000,5.750.000,10890000.0,5750000.0
Tổng cộng,"Phân tích chất lượng dư nợ cho vay, tiền gửi có kỳ hạn tại các TCTD khác > Tổng cộng",Tổng cộng,10.890.000,5.750.000,10890000.0,5750000.0
