row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2025,Năm 2024,numeric__Thuyết minh,numeric__Năm 2025,numeric__Năm 2024
Tăng/(giảm) về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động,,,
15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Tăng/(giảm) về công nợ hoạt động > 15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,,1.545.099,-,,1545099.0,
16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,Tăng/(giảm) về công nợ hoạt động > 16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,,2.967.071,1.006.149,,2967071.0,1006149.0
17. Tăng/(Giảm) tiền gửi của khách hàng,Tăng/(giảm) về công nợ hoạt động > 17. Tăng/(Giảm) tiền gửi của khách hàng,17. Tăng/(Giảm) tiền gửi của khách hàng,,31.286.251,19.266.972,,31286251.0,19266972.0
18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),Tăng/(giảm) về công nợ hoạt động > 18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),,1.906.171,763.602,,1906171.0,763602.0
"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Tăng/(giảm) về công nợ hoạt động > 19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,(3.785),(5.508),,-3785.0,-5508.0
20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng/(giảm) về công nợ hoạt động > 20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(86.313),59.906,,-86313.0,59906.0
21. Tăng/(Giảm) khác về công nợ hoạt động,Tăng/(giảm) về công nợ hoạt động > 21. Tăng/(Giảm) khác về công nợ hoạt động,21. Tăng/(Giảm) khác về công nợ hoạt động,,(271.116),403.432,,-271116.0,403432.0
22. Chỉ từ các quỹ của tổ chức tín dụng,Tăng/(giảm) về công nợ hoạt động > 22. Chỉ từ các quỹ của tổ chức tín dụng,22. Chỉ từ các quỹ của tổ chức tín dụng,,-,(50.965),,,-50965.0
I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,Tăng/(giảm) về công nợ hoạt động > I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.911.160,1.514.927,,1911160.0,1514927.0
LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01. Mua sắm TSCĐ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 01. Mua sắm TSCĐ,01. Mua sắm TSCĐ,,(131.656),(184.977),,-131656.0,-184977.0
"02. Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 02. Tiền thu từ thanh lý, nhượng bán TSCĐ","02. Tiền thu từ thanh lý, nhượng bán TSCĐ",,206.063,1.602,,206063.0,1602.0
"03. Tiền chỉ từ thanh lý, nhượng bán TSCĐ","LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 03. Tiền chỉ từ thanh lý, nhượng bán TSCĐ","03. Tiền chỉ từ thanh lý, nhượng bán TSCĐ",,(193.909),(2.358),,-193909.0,-2358.0
04. Mua sắm bất động sản đầu tư,04. Mua sắm bất động sản đầu tư,04. Mua sắm bất động sản đầu tư,,-,-,,,
"05. Tiền thu từ bán, thanh lý bất động sản đầu tư","05. Tiền thu từ bán, thanh lý bất động sản đầu tư","05. Tiền thu từ bán, thanh lý bất động sản đầu tư",,-,-,,,
"06. Tiền chỉ ra do bán, thanh lý bất động sản đầu tư","06. Tiền chỉ ra do bán, thanh lý bất động sản đầu tư","06. Tiền chỉ ra do bán, thanh lý bất động sản đầu tư",,-,-,,,
"07. Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","07. Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","07. Tiền chỉ đầu tư, góp vốn vào các đơn vị khác",,-,-,,,
"08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","08. Tiền thu đầu tư, góp vốn vào các đơn vị khác",,-,-,,,
"09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,-,-,,,
II. Lưu chuyển tiền từ hoạt động đầu tư,"09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn > II. Lưu chuyển tiền từ hoạt động đầu tư",II. Lưu chuyển tiền từ hoạt động đầu tư,,(119.502),(185.733),,-119502.0,-185733.0
