row_label_raw,row_label_full,7. Chứng khoán đầu tư,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
7.1 Chứng khoán đầu tư sẵn sàng để bán,7.1 Chứng khoán đầu tư sẵn sàng để bán,7.1 Chứng khoán đầu tư sẵn sàng để bán,7.1 Chứng khoán đầu tư sẵn sàng để bán,7.1 Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán Nợ,7.1 Chứng khoán đầu tư sẵn sàng để bán > Chứng khoán Nợ,Chứng khoán Nợ,2.412.118,4.550.275,2412118.0,4550275.0
"- Chứng khoán Chính phủ, chứng khoán chính quyền địa phương","7.1 Chứng khoán đầu tư sẵn sàng để bán > - Chứng khoán Chính phủ, chứng khoán chính quyền địa phương","- Chứng khoán Chính phủ, chứng khoán chính quyền địa phương",2.412.118,1.990.275,2412118.0,1990275.0
- Chứng khoán do các TCTD khác trong nước phát hành,7.1 Chứng khoán đầu tư sẵn sàng để bán > - Chứng khoán do các TCTD khác trong nước phát hành,- Chứng khoán do các TCTD khác trong nước phát hành,-,2.560.000,,2560000.0
Cộng,7.1 Chứng khoán đầu tư sẵn sàng để bán > Cộng,Cộng,2.412.118,4.550.275,2412118.0,4550275.0
