row_label_raw,row_label_full,28. Tiền và các khoản tương đương tiền,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,226.301,296.645,226301.0,296645.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,14.455.160,3.507.305,14455160.0,3507305.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn không quá 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn không quá 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn không quá 3 tháng),13.488.076,15.073.929,13488076.0,15073929.0
Tổng cộng,Tổng cộng,Tổng cộng,28.169.537,18.877.879,28169537.0,18877879.0
