row_label_raw,row_label_full,"1. Tiền mặt, vàng bạc, đá quý",31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,211.848,240.919,211848.0,240919.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,14.453,55.726,14453.0,55726.0
Tổng cộng,Tổng cộng,Tổng cộng,226.301,296.645,226301.0,296645.0
2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,31/12/2025,31/12/2024,,
Tiền gửi thanh toán tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước > Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,14.455.160,3.507.305,14455160.0,3507305.0
Bằng VND,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng VND,Bằng VND,14.386.995,3.489.130,14386995.0,3489130.0
Bằng ngoại tệ,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng ngoại tệ,Bằng ngoại tệ,68.165,18.175,68165.0,18175.0
Tổng cộng,2. Tiền gửi tại Ngân hàng Nhà nước > Tổng cộng,Tổng cộng,14.455.160,3.507.305,14455160.0,3507305.0
