row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND(Trình bày lại),numeric__2019Triệu VND,numeric__2018Triệu VND(Trình bày lại)
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,18.510.898,14.605.578,18510898.0,14605578.0
"Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)",(1.928.317),(2.650.736),-1928317.0,-2650736.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,16.582.581,11.954.842,16582581.0,11954842.0
