row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ hoạt động khác > Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,3.179.526,3.272.247,3179526.0,3272247.0
Thu từ nghiệp vụ hoán đổi lãi suất,Thu nhập từ hoạt động khác > Thu từ nghiệp vụ hoán đổi lãi suất,Thu từ nghiệp vụ hoán đổi lãi suất,59.590,-,59590.0,
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,188.649,243.657,188649.0,243657.0
,,,3.427.765,3.515.904,3427765.0,3515904.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí hoạt động khác > Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí cho nghiệp vụ hoán đổi lãi suất,-,(9.117),,-9117.0
Chi về nghiệp vụ bán nợ,Chi phí hoạt động khác > Chi về nghiệp vụ bán nợ,Chi về nghiệp vụ bán nợ,(32),(159),-32.0,-159.0
Chi công tác xã hội,Chi phí hoạt động khác > Chi công tác xã hội,Chi công tác xã hội,(163.238),(150.034),-163238.0,-150034.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(194.700),(122.229),-194700.0,-122229.0
,,,(357.970),(281.539),-357970.0,-281539.0
,,,3.069.795,3.234.365,3069795.0,3234365.0
