row_label_raw,row_label_full,col_0,Mối liên quan,2019Triệu VNDThu nhập/(chi phí),2018Triệu VND,numeric__Mối liên quan,numeric__2019Triệu VNDThu nhập/(chi phí),numeric__2018Triệu VND
Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Đại diệnchủ sở hữu,209.296(130.356),216.309(152.162),,,
Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bên liên quancủa chủ sở hữu,(1.557.823)(43.855),(1.287.656)(31.792),,,
