row_label_raw,row_label_full,col_0,Dự phòngVND,Chi phítrích trướcVND,KhácVND,Tổng cộngVND,numeric__Dự phòngVND,numeric__Chi phítrích trướcVND,numeric__KhácVND,numeric__Tổng cộngVND
Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,11.073.400.000,23.833.277.616,-,34.906.677.616,11073400000.0,23833277616.0,,34906677616.0
Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Số dư đầu năm trướcGhi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,3.646.215.006,4.609.152.419,(150.893.931),8.104.473.494,3646215006.0,4609152419.0,-150893931.0,8104473494.0
Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,14.719.615.006,28.442.430.035,(150.893.931),43.011.151.110,14719615006.0,28442430035.0,-150893931.0,43011151110.0
Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,Số dư cuối năm trướcHoàn nhập vào kết quả hoạt động kinh doanh trong năm nay,(1.519.615.006),(28.442.430.035),(260.251.909),(30.222.296.950),-1519615006.0,-28442430035.0,-260251909.0,-30222296950.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,13.200.000.000,-,(411.145.840),12.788.854.160,13200000000.0,,-411145840.0,12788854160.0
