row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
"Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")",60.276.314.133,14.161.596.765,836.209.271.416,455.774.673.970,60276314133.0,14161596765.0,836209271416.0,455774673970.0
"Euro (""EUR"")","Euro (""EUR"")","Euro (""EUR"")",7.904.752,7.663.711,68.453.851,12.269.990,7904752.0,7663711.0,68453851.0,12269990.0
"Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")",-,-,229.320.131,4.541.575,,,229320131.0,4541575.0
"Yên Nhật (""JPY"")","Yên Nhật (""JPY"")","Yên Nhật (""JPY"")",-,-,335.080.989,180.378.781,,,335080989.0,180378781.0
"Bằng Anh (""GBP"")","Bằng Anh (""GBP"")","Bằng Anh (""GBP"")",-,-,-,163.799.667,,,,163799667.0
"Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")",-,-,17.032.190,17.045.840,,,17032190.0,17045840.0
