row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,162.973.415.810,217.631.948.816,162973415810.0,217631948816.0
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,66.713.142.863,53.687.852.945,66713142863.0,53687852945.0
Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quát,Phải trả người bán ngắn hạn > Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quát,Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quát,10.833.036.612,10.833.036.612,10833036612.0,10833036612.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,1.192.782.360,414.837.714,1192782360.0,414837714.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,569.480.991,778.809.038,569480991.0,778809038.0
Chi nhánh Tổng Công Ty Cổ phần Khoan và Dịch vụ khoan đầu khí - Xí nghiệp Dịch vụ Đầu tư khoan dấu khí,Phải trả người bán ngắn hạn > Chi nhánh Tổng Công Ty Cổ phần Khoan và Dịch vụ khoan đầu khí - Xí nghiệp Dịch vụ Đầu tư khoan dấu khí,Chi nhánh Tổng Công Ty Cổ phần Khoan và Dịch vụ khoan đầu khí - Xí nghiệp Dịch vụ Đầu tư khoan dấu khí,460.072.707,696.644.933,460072707.0,696644933.0
Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí Việt Nam - Công ty Cằng dịch vụ Dầu khí,Phải trả người bán ngắn hạn > Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí Việt Nam - Công ty Cằng dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí Việt Nam - Công ty Cằng dịch vụ Dầu khí,224.979.706,156.694.483,224979706.0,156694483.0
Công ty Cổ phần Đào tạo Kỹ thuật PVD,Phải trả người bán ngắn hạn > Công ty Cổ phần Đào tạo Kỹ thuật PVD,Công ty Cổ phần Đào tạo Kỹ thuật PVD,191.160.000,228.286.000,191160000.0,228286000.0
Liên doanh Việt-Nga Vietsovpetro,Phải trả người bán ngắn hạn > Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,181.320.500,21.087.000,181320500.0,21087000.0
