row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRÀ,300,,3.411.989.388.448,2.427.134.087.102,,300.0,,3411989388448.0,2427134087102.0
I.,I.,I.,Nợ ngắn hạn,310,,1.524.563.107.543,1.276.361.005.227,,310.0,,1524563107543.0,1276361005227.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,15,283.045.433.516,326.550.371.506,,311.0,15.0,283045433516.0,326550371506.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,,1.471.505.479,117.110.362,,312.0,,1471505479.0,117110362.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,10,20.438.324.913,28.356.815.845,,313.0,10.0,20438324913.0,28356815845.0
4.,4.,4.,Phải trả người lao động,314,,143.712.536.440,153.931.522.049,,314.0,,143712536440.0,153931522049.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,16,37.613.732.330,153.302.687.529,,315.0,16.0,37613732330.0,153302687529.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,,29.606.179.586,11.110.748.186,,318.0,,29606179586.0,11110748186.0
7.,7.,7.,Phải trả ngắn hạn khác,319,17,97.484.369.558,110.292.930.276,,319.0,17.0,97484369558.0,110292930276.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,18,682.680.177.182,269.932.736.913,,320.0,18.0,682680177182.0,269932736913.0
9.,9.,9.,Dự phòng phải trả ngắn hạn,321,19,109.223.400.000,110.670.670.030,,321.0,19.0,109223400000.0,110670670030.0
10.,10.,10.,"Quỹ khen thưởng, phúc lợi",322,,119.287.448.539,112.095.412.531,,322.0,,119287448539.0,112095412531.0
II.,II.,II.,Nợ dài hạn,330,,1.887.426.280.905,1.150.773.081.875,,330.0,,1887426280905.0,1150773081875.0
1.,1.,1.,Doanh thu chưa thực hiện dài hạn,336,,110.509.476.993,14.232.471.255,,336.0,,110509476993.0,14232471255.0
2.,2.,2.,Phải trả dài hạn khác,337,17,324.996.109.334,418.803.033.600,,337.0,17.0,324996109334.0,418803033600.0
3.,3.,3.,Vay và nợ thuê tài chính dài hạn,338,20,1.432.936.788.491,666.792.977.020,,338.0,20.0,1432936788491.0,666792977020.0
4.,4.,4.,Dự phòng phải trả dài hạn,342,19,18.983.906.087,50.944.600.000,,342.0,19.0,18983906087.0,50944600000.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,5.519.455.489.021,4.911.816.259.732,,400.0,,5519455489021.0,4911816259732.0
I.,I.,I.,Vốn chủ sở hữu,410,21,5.519.455.489.021,4.911.816.259.732,,410.0,21.0,5519455489021.0,4911816259732.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,3.236.512.460.000,3.236.512.460.000,,411.0,,3236512460000.0,3236512460000.0
,,,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,3.236.512.460.000,3.236.512.460.000,,,,3236512460000.0,3236512460000.0
2.,2.,2.,Quỹ đầu tư phát triển,418,,820.185.852.448,726.165.882.833,,418.0,,820185852448.0,726165882833.0
3.,3.,3.,Quỹ khác thuộc vốn chủ sở hữu,420,,44.843.396.730,44.843.396.730,,420.0,,44843396730.0,44843396730.0
4.,4.,4.,Lợi nhuận sau thuế chưa phân phối,421,,1.417.913.779.843,904.294.520.169,,421.0,,1417913779843.0,904294520169.0
,,,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,681.839.186.883,381.961.355.640,,,,681839186883.0,381961355640.0
,,,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,736.074.592.960,522.333.164.529,,,,736074592960.0,522333164529.0
,,,TỔNG CỘNG NGUỒN VỐN (440=300+400),440,,8.931.444.877.469,7.338.950.346.834,,440.0,,8931444877469.0,7338950346834.0
