row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,884.446.429.112,630.654.244.411,,1.0,884446429112.0,630654244411.0
2.,2.,2.,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,279.490.472.480,217.417.921.947,,2.0,279490472480.0,217417921947.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(84.519.067.887),42.319.277.327,,3.0,-84519067887.0,42319277327.0
2.,2. > 2.,2.,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,20.742.590.258,14.845.386.046,,4.0,20742590258.0,14845386046.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(309.684.362.571),(190.711.059.549),,5.0,-309684362571.0,-190711059549.0
2.,2. > 2.,2.,Chi phí lãi vay,06,75.900.454.519,42.722.281.544,,6.0,75900454519.0,42722281544.0
2.,2. > 2.,2.,Chi phí lãi trả chậm,07,24.697.862.024,23.589.985.690,,7.0,24697862024.0,23589985690.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,891.074.377.935,780.838.037.416,,8.0,891074377935.0,780838037416.0
3.,2. > 3.,3.,Thay đổi các khoản phải thu,09,107.577.344.691,423.286.494.087,,9.0,107577344691.0,423286494087.0
3.,2. > 3.,3.,Thay đổi hàng tồn kho,10,11.478.314.670,(18.016.219.753),,10.0,11478314670.0,-18016219753.0
3.,2. > 3.,3.,Thay đổi các khoản phải trả,11,(7.624.229.542),(245.407.092.037),,11.0,-7624229542.0,-245407092037.0
3.,2. > 3.,3.,Thay đổi chi phí trả trước,12,(110.940.199.500),(2.667.823.881),,12.0,-110940199500.0,-2667823881.0
3.,2. > 3.,3.,"Tiền lãi vay, lãi trả chậm đã trả",14,(231.683.451.539),(42.094.289.325),,14.0,-231683451539.0,-42094289325.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(146.939.256.103),(125.727.270.830),,15.0,-146939256103.0,-125727270830.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(24.147.953.863),(25.179.052.378),,17.0,-24147953863.0,-25179052378.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,488.794.946.749,745.032.783.298,,20.0,488794946749.0,745032783298.0
II.,II.,II.,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng tài sản cố định",21,(1.982.183.960.692),(15.278.349.033),,21.0,-1982183960692.0,-15278349033.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán tài sản cố định",22,-,277.181.818,,22.0,,277181818.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(2.194.812.160.000),(3.032.300.000.000),,23.0,-2194812160000.0,-3032300000000.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,2.113.812.160.000,2.754.300.000.000,,24.0,2113812160000.0,2754300000000.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(62.602.862.564),(3.802.709.850),,25.0,-62602862564.0,-3802709850.0
6.,II. > 6.,6.,Thu lãi tiền gửi và cổ tức được chia,27,302.963.345.902,182.709.545.830,,27.0,302963345902.0,182709545830.0
6.,II. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(1.822.823.477.354),(114.094.331.235),,30.0,-1822823477354.0,-114094331235.0
