row_label_raw,row_label_full,col_0,Trang,numeric__Trang
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,
Báo cáo tình hình tài chính hợp nhất,Báo cáo tình hình tài chính hợp nhất,Báo cáo tình hình tài chính hợp nhất,5 - 7,
Báo cáo kết quả hoạt động hợp nhất,Báo cáo tình hình tài chính hợp nhất > Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,8,8.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,9 - 10,
Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,11 - 49,
