row_label_raw,row_label_full,col_0,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,283.968,249.023,283968.0,249023.0
Ngân hàng TMCP Bắc Á,Ngân hàng TMCP Bắc Á,Ngân hàng TMCP Bắc Á,282.922,245.981,282922.0,245981.0
Công ty TNHH kiểu hối Bắc Á,Công ty TNHH kiểu hối Bắc Á,Công ty TNHH kiểu hối Bắc Á,868,698,868.0,698.0
Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản - Ngân hàng TMCP Bắc Á (AMC),Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản - Ngân hàng TMCP Bắc Á (AMC),Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản - Ngân hàng TMCP Bắc Á (AMC),178,2.344,178.0,2344.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,-,-,,
Chi phí thuế TNDN,Chi phí thuế TNDN hoãn lại > Chi phí thuế TNDN,Chi phí thuế TNDN,283.968,249.023,283968.0,249023.0
