row_label_raw,row_label_full,col_0,31/12/2025Triệu VND,31/12/2024Triệu VND,numeric__31/12/2025Triệu VND,numeric__31/12/2024Triệu VND
"Nông nghiệp, làm nghiệp và thuỷ sản","Nông nghiệp, làm nghiệp và thuỷ sản","Nông nghiệp, làm nghiệp và thuỷ sản",21.898.817,20.183.435,21898817.0,20183435.0
Khai khoáng,Khai khoáng,Khai khoáng,739.727,805.205,739727.0,805205.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",41.105.123,36.207.536,41105123.0,36207536.0
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí",1.026.688,1.107.280,1026688.0,1107280.0
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",919.984,1.281.571,919984.0,1281571.0
Xây dựng,Xây dựng,Xây dựng,6.629.868,6.257.916,6629868.0,6257916.0
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",15.744.057,12.608.320,15744057.0,12608320.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,988.033,924.127,988033.0,924127.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,197.944,617.362,197944.0,617362.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,45.567,82.248,45567.0,82248.0
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",10.400,207.621,10400.0,207621.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,13.698.605,6.557.890,13698605.0,6557890.0
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",58.477,56.543,58477.0,56543.0
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,350.342,111.237,350342.0,111237.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,51.211,885.080,51211.0,885080.0
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,64.204,40.972,64204.0,40972.0
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",260.994,259.685,260994.0,259685.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,18.526.999,15.605.387,18526999.0,15605387.0
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",4.087.444,5.753.121,4087444.0,5753121.0
Hoạt động của các tổ chức và cơ quan quốc tế,Hoạt động của các tổ chức và cơ quan quốc tế,Hoạt động của các tổ chức và cơ quan quốc tế,751,268,751.0,268.0
,,,126.405.235,109.552.804,126405235.0,109552804.0
