row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Bà Trần Thị Thoằng,Bà Trần Thị Thoằng,Bà Trần Thị Thoằng,Chủ tịch,
Bà Thái Hương,Bà Thái Hương,Bà Thái Hương,Phó Chủ tịch,
Ông Võ Văn Quang,Ông Võ Văn Quang,Ông Võ Văn Quang,Thành viên,
Ông Đặng Thái Nguyên,Ông Đặng Thái Nguyên,Ông Đặng Thái Nguyên,Thành viên,
Bà Hoàng Hồng Hạnh,Bà Hoàng Hồng Hạnh,Bà Hoàng Hồng Hạnh,Thành viên độc lập,
