row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,1/1/2020Triệu VND,numeric__31/12/2020Triệu VND,numeric__1/1/2020Triệu VND
Các bên liên quan:,Các bên liên quan:,Các bên liên quan:,Các bên liên quan:,Các bên liên quan:,,
Công ty TNHH Vincom Retail Miền Bắc,Các bên liên quan: > Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,-,64.938,,64938.0
Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Các bên liên quan: > Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,-,1.252,,1252.0
Công ty TNHH Vincom Retail Miền Nam,Các bên liên quan: > Công ty TNHH Vincom Retail Miền Nam,Công ty TNHH Vincom Retail Miền Nam,-,32.713,,32713.0
Công ty Cổ phần Vinhomes,Các bên liên quan: > Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,1.151,2.456,1151.0,2456.0
Công ty Cổ phần Kinh doanh và Thương mại Dịch vụ Vinpro,Các bên liên quan: > Công ty Cổ phần Kinh doanh và Thương mại Dịch vụ Vinpro,Công ty Cổ phần Kinh doanh và Thương mại Dịch vụ Vinpro,-,6.216,,6216.0
Công ty TNHH Kinh doanh Thương Mại và Dịch vụ Vinfast,Các bên liên quan: > Công ty TNHH Kinh doanh Thương Mại và Dịch vụ Vinfast,Công ty TNHH Kinh doanh Thương Mại và Dịch vụ Vinfast,14.388,635,14388.0,635.0
Các công ty liên quan khác,Các bên liên quan: > Các công ty liên quan khác,Các công ty liên quan khác,4.657,4.792,4657.0,4792.0
Bên thứ ba:,Bên thứ ba:,Bên thứ ba:,Bên thứ ba:,Bên thứ ba:,,
Các khách hàng khác,Bên thứ ba: > Các khách hàng khác,Các khách hàng khác,291.194,166.820,291194.0,166820.0
,,,311.390,279.822,311390.0,279822.0
