row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020Triệu VND,2019Triệu VND,,
Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,Công ty TNHH Vincom Retail Miền Bắc,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Vincom Retail Miền Bắc > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,159.612,206.603,159612.0,206603.0
Lãi cho vay phải thu,Công ty TNHH Vincom Retail Miền Bắc > Lãi cho vay phải thu,Lãi cho vay phải thu,107.233,88.699,107233.0,88699.0
Cho vay,Công ty TNHH Vincom Retail Miền Bắc > Cho vay,Cho vay,648.294,-,648294.0,
Thu hồi gốc cho vay,Công ty TNHH Vincom Retail Miền Bắc > Thu hồi gốc cho vay,Thu hồi gốc cho vay,590.000,-,590000.0,
Cổ tức được nhận,Công ty TNHH Vincom Retail Miền Bắc > Cổ tức được nhận,Cổ tức được nhận,-,1.900.000,,1900000.0
Trả cho chuyển nhượng đầu tư,Công ty TNHH Vincom Retail Miền Bắc > Trả cho chuyển nhượng đầu tư,Trả cho chuyển nhượng đầu tư,-,380.000,,380000.0
Thu nhập từ chuyển nhượng đầu tư,Công ty TNHH Vincom Retail Miền Bắc > Thu nhập từ chuyển nhượng đầu tư,Thu nhập từ chuyển nhượng đầu tư,-,1.000,,1000.0
Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,-,2.827,,2827.0
