row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020Triệu VND,2019Triệu VND,,
Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,-,37.617,,37617.0
Đặt cọc cho mục đích đầu tư,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,550.294,98.000,550294.0,98000.0
Lãi đặt cọc phải thu,Công ty TNHH Đầu tư và Phát triển Đô thị Gia Lâm > Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,5.693,9.451,5693.0,9451.0
Công ty Cổ phần Phát triển Thành phố Xanh,Công ty Cổ phần Phát triển Thành phố Xanh,Công ty Cổ phần Phát triển Thành phố Xanh,Công ty Cổ phần Phát triển Thành phố Xanh,Công ty Cổ phần Phát triển Thành phố Xanh,,
Đặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố Xanh > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,295.420,1.020.000,295420.0,1020000.0
Thu hồi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố Xanh > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,-,800.000,,800000.0
Lãi đặt cọc phải thu,Công ty Cổ phần Phát triển Thành phố Xanh > Lãi đặt cọc phải thu,Lãi đặt cọc phải thu,56.453,90.989,56453.0,90989.0
Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam,,
Đặt cọc cho mục đích đầu tư,Công ty Cổ phần Tư vấn Đầu tư và Đầu tư Việt Nam > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,711.641,-,711641.0,
Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,,
Lãi cho vay phải thu,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart > Lãi cho vay phải thu,Lãi cho vay phải thu,25.698,-,25698.0,
Cho vay,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart > Cho vay,Cho vay,878.000,-,878000.0,
Thu hồi gốc cho vay,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart > Thu hồi gốc cho vay,Thu hồi gốc cho vay,878.000,-,878000.0,
Công ty Cổ phần Đô thị Du lịch Cần Giờ,Công ty Cổ phần Đô thị Du lịch Cần Giờ,Công ty Cổ phần Đô thị Du lịch Cần Giờ,Công ty Cổ phần Đô thị Du lịch Cần Giờ,Công ty Cổ phần Đô thị Du lịch Cần Giờ,,
Lãi cho vay phải thu,Công ty Cổ phần Đô thị Du lịch Cần Giờ > Lãi cho vay phải thu,Lãi cho vay phải thu,16.345,16.300,16345.0,16300.0
Thành viên Hội đồng Quản trị và Ban giám đốc,Thành viên Hội đồng Quản trị và Ban giám đốc,Thành viên Hội đồng Quản trị và Ban giám đốc,Thành viên Hội đồng Quản trị và Ban giám đốc,Thành viên Hội đồng Quản trị và Ban giám đốc,,
Tiền lương và thường,Thành viên Hội đồng Quản trị và Ban giám đốc > Tiền lương và thường,Tiền lương và thường,28.438,28.064,28438.0,28064.0
