row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020Triệu VND,2019Triệu VND,,
Cổ đông,Cổ đông,Cổ đông,Cổ đông,Cổ đông,,
Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội,,,,
Cổ tức phải trả,Công ty TNHH Kinh doanh và Phát triển Đô thịNam Hà Nội > Cổ tức phải trả,Cổ tức phải trả,-,201.798,,201798.0
Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,,,,
Cổ tức phải trả,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng > Cổ tức phải trả,Cổ tức phải trả,-,788.582,,788582.0
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,,,,
Mua hàng hóa và dịch vụ,Tập đoàn Vingroup – Công ty CP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,239.365,323.040,239365.0,323040.0
"Lãi cho vay, lãi đặt cọc phải thu","Tập đoàn Vingroup – Công ty CP > Lãi cho vay, lãi đặt cọc phải thu","Lãi cho vay, lãi đặt cọc phải thu",-,7.200,,7200.0
Đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup – Công ty CP > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,579.587,289.495,579587.0,289495.0
Thu hồi đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup – Công ty CP > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,-,796.000,,796000.0
Cổ tức phải trả,Tập đoàn Vingroup – Công ty CP > Cổ tức phải trả,Cổ tức phải trả,-,449.101,,449101.0
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Vincom Retail Miền Nam,Công ty TNHH Vincom Retail Miền Nam,Công ty TNHH Vincom Retail Miền Nam,,,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Vincom Retail Miền Nam > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,137.562,197.413,137562.0,197413.0
Lãi cho vay phải thu,Công ty TNHH Vincom Retail Miền Nam > Lãi cho vay phải thu,Lãi cho vay phải thu,31.627,100.250,31627.0,100250.0
Cho vay,Công ty TNHH Vincom Retail Miền Nam > Cho vay,Cho vay,40.000,305.000,40000.0,305000.0
Thu hồi gốc cho vay,Công ty TNHH Vincom Retail Miền Nam > Thu hồi gốc cho vay,Thu hồi gốc cho vay,350.000,1.037.293,350000.0,1037293.0
Cổ tức được nhận,Công ty TNHH Vincom Retail Miền Nam > Cổ tức được nhận,Cổ tức được nhận,-,800.000,,800000.0
Thu hồi đặt cọc mua trung tâm thương mại,Công ty TNHH Vincom Retail Miền Nam > Thu hồi đặt cọc mua trung tâm thương mại,Thu hồi đặt cọc mua trung tâm thương mại,750.000,-,750000.0,
Đặt cọc mua trung tâm thương mại,Công ty TNHH Vincom Retail Miền Nam > Đặt cọc mua trung tâm thương mại,Đặt cọc mua trung tâm thương mại,-,750.000,,750000.0
