row_label_raw,row_label_full,col_0,Cổ phần phổ thông có quyền biểu quyết Triệu VND,Thặng dư vốn cổ phần Triệu VND,Cổ phiếu quỹ Triệu VND,Quỹ khác thuộc vốn chủ sở hữu Triệu VND,Lợi nhuận chưa phân phối Triệu VND,Tổng cộng Triệu VND,numeric__Cổ phần phổ thông có quyền biểu quyết Triệu VND,numeric__Thặng dư vốn cổ phần Triệu VND,numeric__Cổ phiếu quỹ Triệu VND,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu VND,numeric__Lợi nhuận chưa phân phối Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,23.288.184,46.983,-,-,967.579,24.302.746,23288184.0,46983.0,,,967579.0,24302746.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,4.102.673,4.102.673,,,,,4102673.0,4102673.0
Phân bổ vào các quỹ,Phân bổ vào các quỹ,Phân bổ vào các quỹ,-,-,-,5.000,(5.000),-,,,,5000.0,-5000.0,
Mua lại cổ phiếu quỹ,Mua lại cổ phiếu quỹ,Mua lại cổ phiếu quỹ,-,-,(1.954.258),-,-,(1.954.258),,,-1954258.0,,,-1954258.0
Cổ tức (Thuyết minh 27),Cổ tức (Thuyết minh 27),Cổ tức (Thuyết minh 27),-,-,-,-,(2.445.259),(2.445.259),,,,,-2445259.0,-2445259.0
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,23.288.184,46.983,(1.954.258),5.000,2.619.993,24.005.902,23288184.0,46983.0,-1954258.0,5000.0,2619993.0,24005902.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,1.005.105,1.005.105,,,,,1005105.0,1005105.0
Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,23.288.184,46.983,(1.954.258),5.000,3.625.098,25.011.007,23288184.0,46983.0,-1954258.0,5000.0,3625098.0,25011007.0
