row_label_raw,row_label_full,col_0,2020Triệu VND,numeric__2020Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.845,9845.0
Dự phòng trong năm,Dự phòng trong năm,Dự phòng trong năm,1.888,1888.0
Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,(624),-624.0
Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,(8.855),-8855.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.254,2254.0
