row_label_raw,row_label_full,Mã số,Chỉ tiêu,Năm nay,Năm trước,Chênh lệch,%,numeric__Chỉ tiêu,numeric__Năm nay,numeric__Năm trước,numeric__Chênh lệch,numeric__%
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,8.328.918,9.259.257,(930.339),-10%,,8328918.0,9259257.0,-930339.0,-0.1
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,4.507.631,4.855.637,(348.006),-7%,,4507631.0,4855637.0,-348006.0,-0.07
22,22,22,Chi phí tài chính,467.092,302.500,164.592,54%,,467092.0,302500.0,164592.0,0.54
25,25,25,Chi phí bán hàng,330.040,371.960,(41.920),-11%,,330040.0,371960.0,-41920.0,-0.11
26,26,26,Chi phí quản lý doanh nghiệp,398.568,448.658,(50.090),-11%,,398568.0,448658.0,-50090.0,-0.11
60,60,60,Lợi nhuận sau thuế TNDN,2.382.309,2.851.933,(469.624),-16%,,2382309.0,2851933.0,-469624.0,-0.16
