row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
11,06 > 11,11,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
12,06 > 12,12,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
13,06 > 13,13,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
14,06 > 14,14,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
15,06 > 15,15,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
17,06 > 17,17,"Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thu(Tăng)/giảm hàng tồn kho(Giảm)/tăng các khoản phải trả(không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm chi phí trả trướcGiảm/(tăng) chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",16,2.572.862.961.11160.293.720.344(27.691.273.462)(223.369.548.681)5.191.685.675340.189.058.916(530.709.020.678)(253.168.239.340)(1.611.025.839),2.399.616.093.177(484.678.011.667)240.266.919.27587.221.592.6255.917.103.829(340.189.058.916)(414.814.808.303)(434.043.634.344)(2.362.415.509),,16.0,,
20,06 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.941.988.318.046,1.056.933.780.167,,,1941988318046.0,1056933780167.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
23,23,23,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
24,24,24,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
25,25,25,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
26,26,26,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
27,27,27,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khácTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về)Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị được chuyển nhượng nấm giữ)Tiền thu lãi cho vay và cổ tức được chia",(428.569.005.100)(1.213.787.671)339.750.000.000(36.000.000.000)-46.402.236.456,(1.993.197.953.135)(348.370.000.000)208.174.595.875-30.617.863.45228.840.901.632,,,,,
30,27 > 30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(79.630.556.315),(2.073.934.592.176),,,-79630556315.0,-2073934592176.0
