row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán thành phẩm,Tổng doanh thu > ▪ Bán thành phẩm,▪ Bán thành phẩm,49.766.313.984.768,48.843.009.966.312,49766313984768.0,48843009966312.0
▪ Bán hàng hóa,Tổng doanh thu > ▪ Bán hàng hóa,▪ Bán hàng hóa,799.847.400.798,817.968.602.251,799847400798.0,817968602251.0
▪ Cung cấp dịch vụ,Tổng doanh thu > ▪ Cung cấp dịch vụ,▪ Cung cấp dịch vụ,44.634.734.097,38.018.742.423,44634734097.0,38018742423.0
▪ Cho thuê bất động sản đầu tư,Tổng doanh thu > ▪ Cho thuê bất động sản đầu tư,▪ Cho thuê bất động sản đầu tư,9.122.408.880,9.004.764.880,9122408880.0,9004764880.0
▪ Doanh thu khác,Tổng doanh thu > ▪ Doanh thu khác,▪ Doanh thu khác,79.351.764.050,79.819.809.883,79351764050.0,79819809883.0
,,,50.699.270.292.593,49.787.821.885.749,50699270292593.0,49787821885749.0
Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ di các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,14.554.400.422,19.644.983.602,14554400422.0,19644983602.0
▪ Hàng bán bị trả lại,Trừ di các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,8.007.979.979,19.864.886.670,8007979979.0,19864886670.0
,,,22.562.380.401,39.509.870.272,22562380401.0,39509870272.0
Doanh thu thuần,Trừ di các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,50.676.707.912.192,49.748.312.015.477,50676707912192.0,49748312015477.0
