row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2024VND > 146.267.636.806,Phải nộpVND > 1.665.656.338.751,Đã nộpVND > (1.715.180.232.895),31/12/2024VND > 96.743.742.662,numeric__1/1/2024VND > 146.267.636.806,numeric__Phải nộpVND > 1.665.656.338.751,numeric__Đã nộpVND > (1.715.180.232.895),numeric__31/12/2024VND > 96.743.742.662
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,162.678.760,29.163.264.300,(28.297.638.718),1.028.304.342,162678760.0,29163264300.0,-28297638718.0,1028304342.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,759.087.505.170,2.036.185.924.441,(1.997.458.922.345),797.814.507.266,759087505170.0,2036185924441.0,-1997458922345.0,797814507266.0
Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),-,22.348.883.102,(22.348.883.102),-,,22348883102.0,-22348883102.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.153.094.629,244.893.405.462,(228.404.119.334),23.642.380.757,7153094629.0,244893405462.0,-228404119334.0,23642380757.0
Thuế khác,Thuế khác,Thuế khác,127.018.670,22.217.143.596,(22.122.951.228),221.211.038,127018670.0,22217143596.0,-22122951228.0,221211038.0
,,,912.797.934.035,4.020.464.959.652,(4.013.812.747.622),919.450.146.065,912797934035.0,4020464959652.0,-4013812747622.0,919450146065.0
