row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Thành viên Hội đồng quản trịTổng thù lao,Thành viên Hội đồng quản trịTổng thù lao,Thành viên Hội đồng quản trịTổng thù lao,Thành viên Hội đồng quản trịTổng thù lao,Thành viên Hội đồng quản trịTổng thù lao,,
Ông Nguyễn Hạnh Phúc – Chủ tịch,Thành viên Hội đồng quản trịTổng thù lao > Ông Nguyễn Hạnh Phúc – Chủ tịch,Ông Nguyễn Hạnh Phúc – Chủ tịch,3.360,3.123,3360.0,3123.0
Bà Lê Thị Băng Tâm – Chủ tịch,Thành viên Hội đồng quản trịTổng thù lao > Bà Lê Thị Băng Tâm – Chủ tịch,Bà Lê Thị Băng Tâm – Chủ tịch,-,262,,262.0
Bà Mai Kiều Liên – Thành viên (i),Thành viên Hội đồng quản trịTổng thù lao > Bà Mai Kiều Liên – Thành viên (i),Bà Mai Kiều Liên – Thành viên (i),1.954,1.969,1954.0,1969.0
Ông Lee Meng Tat – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Ông Lee Meng Tat – Thành viên,Ông Lee Meng Tat – Thành viên,2.267,2.283,2267.0,2283.0
Bà Đăng Thị Thu Hà – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Bà Đăng Thị Thu Hà – Thành viên,Bà Đăng Thị Thu Hà – Thành viên,2.267,2.283,2267.0,2283.0
Ông Lê Thành Liêm – Thành viên (ii),Thành viên Hội đồng quản trịTổng thù lao > Ông Lê Thành Liêm – Thành viên (ii),Ông Lê Thành Liêm – Thành viên (ii),861,867,861.0,867.0
Ông Michael Chye Hin Fah – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Ông Michael Chye Hin Fah – Thành viên,Ông Michael Chye Hin Fah – Thành viên,2.501,2.500,2501.0,2500.0
Ông Đỗ Lê Hùng – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Ông Đỗ Lê Hùng – Thành viên,Ông Đỗ Lê Hùng – Thành viên,2.267,2.283,2267.0,2283.0
Ông Alain Xavier Cany – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Ông Alain Xavier Cany – Thành viên,Ông Alain Xavier Cany – Thành viên,2.501,2.520,2501.0,2520.0
Bà Tiêu Yến Trinh – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Bà Tiêu Yến Trinh – Thành viên,Bà Tiêu Yến Trinh – Thành viên,1.798,1.811,1798.0,1811.0
Ông Hoàng Ngọc Thạch – Thành viên,Thành viên Hội đồng quản trịTổng thù lao > Ông Hoàng Ngọc Thạch – Thành viên,Ông Hoàng Ngọc Thạch – Thành viên,2.501,2.520,2501.0,2520.0
