row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,TổngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,190.649.864.424,210.287.972.628,40.505.695.328,441.443.532.380,190649864424.0,210287972628.0,40505695328.0,441443532380.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,54.381.680.439,24.948.732.323,79.330.412.762,,54381680439.0,24948732323.0,79330412762.0
Chuyển từ xây dựngcor bản dở dang,Chuyển từ xây dựngcor bản dở dang,Chuyển từ xây dựngcor bản dở dang,-,68.481.559,2.440.962.729,2.509.444.288,,68481559.0,2440962729.0,2509444288.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.253.624.872),(109.966.880.085),(34.740.872.792),(151.961.377.749),-7253624872.0,-109966880085.0,-34740872792.0,-151961377749.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,183.396.239.552,154.771.254.541,33.154.517.588,371.322.011.681,183396239552.0,154771254541.0,33154517588.0,371322011681.0
