row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VND,numeric__31/12/2024VND,numeric__1/1/2024VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
"Angkor Dairy Products Co., Ltd.","Các công ty con > Angkor Dairy Products Co., Ltd.","Angkor Dairy Products Co., Ltd.",45.448.826.972,72.380.366.847,45448826972.0,72380366847.0
Driftwood Dairy Holding Corporation,Các công ty con > Driftwood Dairy Holding Corporation,Driftwood Dairy Holding Corporation,21.097.166.864,6.661.886.112,21097166864.0,6661886112.0
Công ty Cổ phần Giống Bò sữa Mộc Châu,Các công ty con > Công ty Cổ phần Giống Bò sữa Mộc Châu,Công ty Cổ phần Giống Bò sữa Mộc Châu,1.798.622.554,4.237.396.194,1798622554.0,4237396194.0
Công ty TNHH Một Thành viên Bò Sữa Thống Nhất,Công ty TNHH Một Thành viên Bò Sữa Thống Nhất,Công ty TNHH Một Thành viên Bò Sữa Thống Nhất,,,,
Thanh Hóa,Công ty TNHH Một Thành viên Bò Sữa Thống Nhất > Thanh Hóa,Thanh Hóa,525.533.928,16.181.832,525533928.0,16181832.0
Công ty TNHH Một Thành viên Bò Sữa Việt Nam,Công ty TNHH Một Thành viên Bò Sữa Thống Nhất > Công ty TNHH Một Thành viên Bò Sữa Việt Nam,Công ty TNHH Một Thành viên Bò Sữa Việt Nam,1.593.031.527,717.044.520,1593031527.0,717044520.0
Công ty Cổ phần Đường Việt Nam,Công ty TNHH Một Thành viên Bò Sữa Thống Nhất > Công ty Cổ phần Đường Việt Nam,Công ty Cổ phần Đường Việt Nam,123.704.000,-,123704000.0,
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
"Del Monte - Vinamilk Dairy Philippines, Inc.","Công ty liên doanh, liên kết > Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.",19.883.394.715,16.869.959.176,19883394715.0,16869959176.0
Công ty Cổ phần APIS,"Công ty liên doanh, liên kết > Công ty Cổ phần APIS",Công ty Cổ phần APIS,-,199.932.160,,199932160.0
