row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc VND,31/12/2022 > Giá trị ghi sổ VND,31/12/2021 > Giá gốc VND,31/12/2021 > Giá trị ghi sổ VND,numeric__31/12/2022 > Giá gốc VND,numeric__31/12/2022 > Giá trị ghi sổ VND,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Giá trị ghi sổ VND
i. Ngắn hạn,i. Ngắn hạn,i. Ngắn hạn,,,,,,,,
Tiền gửi ngân hàng có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng (*),i. Ngắn hạn > Tiền gửi ngân hàng có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng (*),Tiền gửi ngân hàng có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng (*),13.034.710.317.658,13.034.710.317.658,20.718.196.921.164,20.718.196.921.164,13034710317658.0,13034710317658.0,20718196921164.0,20718196921164.0
Khác,i. Ngắn hạn > Khác,Khác,35.275.051.776,12.523.814.292,35.275.051.776,12.523.814.292,35275051776.0,12523814292.0,35275051776.0,12523814292.0
,,,13.069.985.369.434,13.047.234.131.950,20.753.471.972.940,20.730.720.735.456,13069985369434.0,13047234131950.0,20753471972940.0,20730720735456.0
ii. Dài hạn,ii. Dài hạn,ii. Dài hạn,,,,,,,,
Tiền gửi ngân hàng có kỳ hạn còn lại trên 12 tháng (*),ii. Dài hạn > Tiền gửi ngân hàng có kỳ hạn còn lại trên 12 tháng (*),Tiền gửi ngân hàng có kỳ hạn còn lại trên 12 tháng (*),10.200.000.000,10.200.000.000,200.000.000,200.000.000,10200000000.0,10200000000.0,200000000.0,200000000.0
