row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm 2021,Năm tài chính kết thúc ngày 31 tháng 12 năm 2021_1,Năm tài chính kết thúc ngày 31 tháng 12 năm 2021_2,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2021,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2021_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2021_2
,,,Số liệu báo cáo trước đây,Điều chỉnh,Số liệu điều chỉnh lại,,,
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),4.337.411.879.802,-,4.337.411.879.802,4337411879802.0,,4337411879802.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",(397.214.792.234),-,(397.214.792.234),-397214792234.0,,-397214792234.0
,,,3.940.197.087.568,-,3.940.197.087.568,3940197087568.0,,3940197087568.0
Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),906.099.033,182.830.658,1.088.929.691,906099033.0,182830658.0,1088929691.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.349,(731),3.618,4349.0,-731.0,3618.0
