row_label_raw,row_label_full,Dịch vụ viễn thông,1.548.863.526.027,1.377.808.677.041,numeric__1.548.863.526.027,numeric__1.377.808.677.041
Dịch vụ giáo dục,Dịch vụ giáo dục,Dịch vụ giáo dục,1.431.663.399.394,974.465.066.009,1431663399394.0,974465066009.0
Khác,Khác,Khác,219.874.436.434,178.095.552.508,219874436434.0,178095552508.0
,,,3.200.401.361.855,2.530.369.295.558,3200401361855.0,2530369295558.0
