row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Cổ phiếu quỹ VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Cổ phiếu quỹ VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,783.905.110,7.839.874.860.000,(823.760.000),7.839.051.100.000,783905110.0,7839874860000.0,-823760000.0,7839051100000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,5.209.768,52.097.680.000,-,52.097.680.000,5209768.0,52097680000.0,,52097680000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,118.354.395,1.183.543.950.000,-,1.183.543.950.000,118354395.0,1183543950000.0,,1183543950000.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,907.469.273,9.075.516.490.000,(823.760.000),9.074.692.730.000,907469273.0,9075516490000.0,-823760000.0,9074692730000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,6.726.641,66.442.650.000,823.760.000,67.266.410.000,6726641.0,66442650000.0,823760000.0,67266410000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,182.830.658,1.828.306.580.000,-,1.828.306.580.000,182830658.0,1828306580000.0,,1828306580000.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,1.097.026.572,10.970.265.720.000,-,10.970.265.720.000,1097026572.0,10970265720000.0,,10970265720000.0
