row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
300,300,300,NỘ PHẢI TRẢ,,26.294.279.047.318,32.279.955.665.838,,,26294279047318.0,32279955665838.0
310,310,310,Nợ ngắn hạn,,24.521.161.696.202,29.761.106.035.257,,,24521161696202.0,29761106035257.0
311,311,311,Phải trả người bán ngắn hạn,16,3.209.205.494.368,2.865.815.039.581,,16.0,3209205494368.0,2865815039581.0
312,312,312,Người mua trả tiền trước ngắn hạn,17,491.097.603.761,710.658.541.296,,17.0,491097603761.0,710658541296.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,12(b),670.648.917.592,517.652.708.809,,,670648917592.0,517652708809.0
314,314,314,Phải trả người lao động,,3.276.698.433.947,2.926.228.655.285,,,3276698433947.0,2926228655285.0
315,315,315,Chi phí phải trả ngắn hạn,18,807.640.094.658,829.126.223.397,,18.0,807640094658.0,829126223397.0
317,317,317,Phải trả theo tiến độ kế hoạch hợp đồng,7,78.663.541.041,89.224.688.468,,7.0,78663541041.0,89224688468.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,19(a),3.200.401.361.855,2.530.369.295.558,,,3200401361855.0,2530369295558.0
319,319,319,Phải trả ngắn hạn khác,20(a),568.807.386.283,555.467.321.694,,,568807386283.0,555467321694.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,21,10.904.344.845.014,17.799.441.187.777,,21.0,10904344845014.0,17799441187777.0
321,321,321,Dự phòng phải trả ngắn hạn,,251.132.995.783,112.413.880.560,,,251132995783.0,112413880560.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,1.062.521.021.900,824.708.492.832,,,1062521021900.0,824708492832.0
330,330,330,Nợ dài hạn,,1.773.117.351.116,2.518.849.630.581,,,1773117351116.0,2518849630581.0
336,336,336,Doanh thu chưa thực hiện dài hạn,19(b),114.879.436.367,94.843.849.565,,,114879436367.0,94843849565.0
337,337,337,Phải trả dài hạn khác,20(b),28.146.819.108,34.908.209.574,,,28146819108.0,34908209574.0
338,338,338,Vay và nợ thuê tài chính dài hạn,21,1.477.830.333.990,2.296.308.493.046,,21.0,1477830333990.0,2296308493046.0
341,341,341,Thuế thu nhập hoãn lại phải trả,,149.305.200.735,87.366.215.294,,,149305200735.0,87366215294.0
342,342,342,Dự phòng phải trả dài hạn,,2.763.464.633,5.230.766.819,,,2763464633.0,5230766819.0
343,343,343,Quỹ phát triển khoa học và công nghệ,,192.096.283,192.096.283,,,192096283.0,192096283.0
