row_label_raw,row_label_full,col_0,Việt Nam,Nước ngoài,Tổng cộng,numeric__Việt Nam,numeric__Nước ngoài,numeric__Tổng cộng
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,25.876.947,18.132.581,44.009.528,25876947.0,18132581.0,44009528.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng),,,
,,,Việt Nam,Nước ngoài,Tổng cộng,,,
Doanh thu thuần,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 (Đơn vị: triệu đồng) > Doanh thu thuần,Doanh thu thuần,21.468.852,14.188.411,35.657.263,21468852.0,14188411.0,35657263.0
