row_label_raw,row_label_full,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",31/12/2022 > Giá gốc VND > 900.467.307.685,31/12/2022 > Giá trị có thể thu hồi VND > 148.658.801.795,31/12/2022 > Dự phòng VND > 751.808.505.890,numeric__31/12/2022 > Giá gốc VND > 900.467.307.685,numeric__31/12/2022 > Giá trị có thể thu hồi VND > 148.658.801.795,numeric__31/12/2022 > Dự phòng VND > 751.808.505.890
Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,,,699.436.023.25352.372.482.637,,,6.9943602325352375e+22
,,,31/12/2021,31/12/2021,31/12/2021,,,
,,,Giá gốc VND,Giá trị có thể thu hồi VND,Dự phòng VND,,,
"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",717.217.683.631,132.492.547.574,584.725.136.057,717217683631.0,132492547574.0,584725136057.0
Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,,,529.995.962.23954.729.173.818,,,5.299959622395473e+22
