row_label_raw,row_label_full,Trong vòng 1 năm > Từ năm thứ 1 đến năm thứ 2 > Từ năm thứ 2 đến năm thứ 5 > Sau 5 năm,31/12/2022VND > 856.364.609.725 > 1.276.573.372.159 > 176.367.074.850 > 4.659.757.900,31/12/2021VND > 416.624.371.951 > 867.271.872.209 > 1.403.692.439.998 > 21.329.522.340,numeric__31/12/2022VND > 856.364.609.725 > 1.276.573.372.159 > 176.367.074.850 > 4.659.757.900,numeric__31/12/2021VND > 416.624.371.951 > 867.271.872.209 > 1.403.692.439.998 > 21.329.522.340
,,,2.313.964.814.634,2.708.918.206.498,2313964814634.0,2708918206498.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(856.364.609.725),(416.624.371.951),-856364609725.0,-416624371951.0
,,,1.457.600.204.909,2.292.293.834.547,1457600204909.0,2292293834547.0
