row_label_raw,row_label_full,col_0,col_1,31/12/2022VND,31/12/2021VND,numeric__col_1,numeric__31/12/2022VND,numeric__31/12/2021VND
(a),(a),(a),Phải thu,,,,,
(a),(a) > (a),(a),Thuế giá trị gia tăng,47.871.478.197,5.429.151.094,,47871478197.0,5429151094.0
(a),(a) > (a),(a),Thuế TNDN,85.048.938.191,22.034.484.010,,85048938191.0,22034484010.0
(a),(a) > (a),(a),Thuế thu nhập cá nhân,37.955.581.006,117.040.768,,37955581006.0,117040768.0
(a),(a) > (a),(a),Khác,8.529.869.039,4.932.279.559,,8529869039.0,4932279559.0
(a),(a) > (a),(a),,179.405.866.433,32.512.955.431,,179405866433.0,32512955431.0
(b),(b),(b),Phải nộp,,,,,
(b),(b) > (b),(b),Thuế giá trị gia tăng,303.079.676.119,217.158.272.160,,303079676119.0,217158272160.0
(b),(b) > (b),(b),Thuế TNDN,228.046.206.079,193.264.776.396,,228046206079.0,193264776396.0
(b),(b) > (b),(b),Thuế thu nhập cá nhân,122.566.794.126,95.191.488.869,,122566794126.0,95191488869.0
(b),(b) > (b),(b),Khác,16.956.241.268,12.038.171.384,,16956241268.0,12038171384.0
(b),(b) > (b),(b),,670.648.917.592,517.652.708.809,,670648917592.0,517652708809.0
