row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
100,100,100,TÀI SẢN NGÁN HẠN,,30.937.711.076.141,35.118.372.900.846,,,30937711076141.0,35118372900846.0
110,110,110,Tiền và các khoản tương đương tiền,3,6.440.177.174.322,5.417.845.293.242,,3.0,6440177174322.0,5417845293242.0
111,111,111,Tiền,,3.880.860.111.180,3.447.377.491.137,,,3880860111180.0,3447377491137.0
112,112,112,Các khoản tương đương tiền,,2.559.317.063.142,1.970.467.802.105,,,2559317063142.0,1970467802105.0
120,120,120,Đầu tư tài chính ngắn hạn,,13.047.234.131.950,20.730.720.735.456,,,13047234131950.0,20730720735456.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),13.047.234.131.950,20.730.720.735.456,,,13047234131950.0,20730720735456.0
130,130,130,Các khoản phải thu ngắn hạn,,8.502.895.161.839,6.882.182.894.987,,,8502895161839.0,6882182894987.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,7.990.076.948.983,6.211.956.510.246,,5.0,7990076948983.0,6211956510246.0
132,132,132,Trả trước cho người bán ngắn hạn,6,292.916.357.080,400.707.131.836,,6.0,292916357080.0,400707131836.0
134,134,134,Phải thu theo tiến độ kế hoạch hợp đồng,7,199.252.243.559,168.939.964.952,,7.0,199252243559.0,168939964952.0
135,135,135,Phải thu về cho vay ngắn hạn,,882.560.901,34.762.220.000,,,882560901.0,34762220000.0
136,136,136,Phải thu ngắn hạn khác,8(a),719.203.074.569,595.813.030.192,,,719203074569.0,595813030192.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,9,(699.436.023.253),(529.995.962.239),,9.0,-699436023253.0,-529995962239.0
140,140,140,Hàng tồn kho,10,1.965.787.736.563,1.507.342.901.619,,10.0,1965787736563.0,1507342901619.0
141,141,141,Hàng tồn kho,,2.121.118.039.562,1.623.315.328.554,,,2121118039562.0,1623315328554.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(155.330.302.999),(115.972.426.935),,,-155330302999.0,-115972426935.0
150,150,150,Tài sản ngắn hạn khác,,981.616.871.467,580.281.075.542,,,981616871467.0,580281075542.0
151,151,151,Chi phí trả trước ngắn hạn,11(a),409.346.699.247,290.950.472.969,,,409346699247.0,290950472969.0
152,152,152,"Thuế Giá trị Gia tăng (""GTGT"") được khấu trừ",,392.864.305.787,256.817.647.142,,,392864305787.0,256817647142.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,12(a),179.405.866.433,32.512.955.431,,,179405866433.0,32512955431.0
