row_label_raw,row_label_full,col_0,31/12/2022Cổ phiếu phổ thông,31/12/2021Cổ phiếu phổ thông,numeric__31/12/2022Cổ phiếu phổ thông,numeric__31/12/2021Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,1.097.026.572,907.551.649,1097026572.0,907551649.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,1.097.026.572,907.551.649,1097026572.0,907551649.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,1.097.026.572,907.551.649,1097026572.0,907551649.0
- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,15.836.905,12.990.216,15836905.0,12990216.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,-,(82.376),,-82376.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,1.097.026.572,907.469.273,1097026572.0,907469273.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,1.097.026.572,907.469.273,1097026572.0,907469273.0
- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,15.836.905,12.990.216,15836905.0,12990216.0
