row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,44.023.010.881.275,35.671.052.233.610,,,44023010881275.0,35671052233610.0
02,02,02,Các khoản giảm trừ doanh thu,,13.483.200.364,13.789.688.583,,,13483200364.0,13789688583.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),25,44.009.527.680.911,35.657.262.545.027,,25.0,44009527680911.0,35657262545027.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,26,26.842.249.039.713,22.025.298.308.249,,26.0,26842249039713.0,22025298308249.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),,17.167.278.641.198,13.631.964.236.778,,,17167278641198.0,13631964236778.0
21,21,21,Doanh thu hoạt động tài chính,27,1.998.503.979.865,1.270.789.386.267,,27.0,1998503979865.0,1270789386267.0
22,22,22,Chi phí tài chính,28,1.687.369.701.824,1.144.187.446.845,,28.0,1687369701824.0,1144187446845.0
23,23,23,- Trong đó: Chi phí lãi vay,,645.725.556.308,483.995.846.804,,,645725556308.0,483995846804.0
24,24,24,"Phần lãi trong công ty liên doanh, liên kết",4(b),483.598.048.401,686.864.681.119,,,483598048401.0,686864681119.0
25,25,25,Chi phí bán hàng,29,4.526.440.691.815,3.604.610.784.981,,29.0,4526440691815.0,3604610784981.0
26,26,26,Chi phí quản lý doanh nghiệp,30,5.846.280.653.514,4.612.325.935.574,,30.0,5846280653514.0,4612325935574.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 + 24 - 25 - 26),,7.589.289.622.311,6.228.494.136.764,,,7589289622311.0,6228494136764.0
31,31,31,Thu nhập khác,,184.323.926.142,133.219.177.622,,,184323926142.0,133219177622.0
32,32,32,Chi phí khác,,111.330.588.573,24.506.873.428,,,111330588573.0,24506873428.0
40,40,40,Lợi nhuận khác (40 = 31 - 32),,72.993.337.569,108.712.304.194,,,72993337569.0,108712304194.0
50,50,50,Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),,7.662.282.959.880,6.337.206.440.958,,,7662282959880.0,6337206440958.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,31,1.193.613.667.231,954.883.280.274,,31.0,1193613667231.0,954883280274.0
52,52,52,(Thu nhập)/chi phí thuế TNDN hoãn lại,31,(22.674.161.820),33.022.061.188,,31.0,-22674161820.0,33022061188.0
60,60,60,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) Phân bổ cho:,,6.491.343.454.469,5.349.301.099.496,,,6491343454469.0,5349301099496.0
61,61,61,Cổ đông của công ty mẹ,,5.310.108.591.408,4.337.411.879.802,,,5310108591408.0,4337411879802.0
62,62,62,Cổ đông không kiểm soát,,1.181.234.863.061,1.011.889.219.694,,,1181234863061.0,1011889219694.0
70,70,70,Lãi cơ bản trên cổ phiếu,24(a),,3.618,,,,3618.0
71,71,71,Lãi suy giảm trên cổ phiếu,24(b),,3.618,,,,3618.0
