row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
200,200,200,TÀI SẢN DÀI HẠN,,20.712.692.658.989,18.579.567.995.029,,,20712692658989.0,18579567995029.0
210,210,210,Các khoản phải thu dài hạn,,225.090.876.189,167.244.119.883,,,225090876189.0,167244119883.0
215,215,215,Phải thu về cho vay dài hạn,,1.189.922.137,2.268.758.773,,,1189922137.0,2268758773.0
216,216,216,Phải thu dài hạn khác,8(b),276.273.436.689,219.704.534.928,,,276273436689.0,219704534928.0
219,219,219,Dự phòng phải thu dài hạn khó đòi,9,(52.372.482.637),(54.729.173.818),,9.0,-52372482637.0,-54729173818.0
220,220,220,Tài sản cố định,,12.032.914.964.907,10.398.837.546.784,,,12032914964907.0,10398837546784.0
221,221,221,Tài sản cố định hữu hình,13(a),10.714.231.138.520,9.260.934.699.063,,,10714231138520.0,9260934699063.0
222,222,222,Nguyên giá,,19.007.982.397.113,16.080.827.716.168,,,19007982397113.0,16080827716168.0
223,223,223,Giá trị khấu hao lũy kế,,(8.293.751.258.593),(6.819.893.017.105),,,-8293751258593.0,-6819893017105.0
224,224,224,Tài sản cố định thuê tài chính,,31.623.636.433,4.842.789.874,,,31623636433.0,4842789874.0
225,225,225,Nguyên giá,,54.439.419.528,8.002.891.607,,,54439419528.0,8002891607.0
226,226,226,Giá trị khấu hao lũy kế,,(22.815.783.095),(3.160.101.733),,,-22815783095.0,-3160101733.0
227,227,227,Tài sản cố định vô hình,13(b),1.287.060.189.954,1.133.060.057.847,,,1287060189954.0,1133060057847.0
228,228,228,Nguyên giá,,2.547.883.324.785,2.249.106.647.011,,,2547883324785.0,2249106647011.0
229,229,229,Giá trị khấu hao lũy kế,,(1.260.823.134.831),(1.116.046.589.164),,,-1260823134831.0,-1116046589164.0
240,240,240,Tài sản dở dang dài hạn,,1.062.184.742.251,1.290.598.745.684,,,1062184742251.0,1290598745684.0
242,242,242,Chỉ phí xây dựng cơ bản dở dang,14,1.062.184.742.251,1.290.598.745.684,,14.0,1062184742251.0,1290598745684.0
250,250,250,Đầu tài tài chính dài hạn,,3.238.299.217.787,3.101.993.693.319,,,3238299217787.0,3101993693319.0
252,252,252,"Đầu tư vào công ty liên doanh, liên kết",4(b),2.205.736.337.693,2.018.005.439.382,,,2205736337693.0,2018005439382.0
253,253,253,Đầu tư góp vốn vào đơn vị khác,4(b),2.399.073.118.584,1.931.006.629.408,,,2399073118584.0,1931006629408.0
254,254,254,Dự phòng đầu tư tài chính dài hạn,4(b),(1.376.710.238.490),(847.218.375.471),,,-1376710238490.0,-847218375471.0
255,255,255,Đầu tư nằm giữ đến ngày đáo hạn,4(a),10.200.000.000,200.000.000,,,10200000000.0,200000000.0
260,260,260,Tài sản dài hạn khác,,4.154.202.857.855,3.620.893.889.359,,,4154202857855.0,3620893889359.0
261,261,261,Chỉ phí trả trước dài hạn,11(b),3.488.252.134.893,2.972.696.947.589,,,3488252134893.0,2972696947589.0
262,262,262,Tài sản thuế thu nhập hoãn lại,,258.005.875.001,182.211.531.443,,,258005875001.0,182211531443.0
269,269,269,Lợi thế thương mại,15,407.944.847.961,465.985.410.327,,15.0,407944847961.0,465985410327.0
270,270,270,TỔNG TÀI SẢN,,51.650.403.735.130,53.697.940.895.875,,,51650403735130.0,53697940895875.0
