row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Dự phòngVND,01/01/2016 > Giá trịVND,01/01/2016 > Dự phòngVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Dự phòngVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Công ty TNHH Phát triển Công nghệ và Môi trường Á Đông,a) Ngắn hạn > - Công ty TNHH Phát triển Công nghệ và Môi trường Á Đông,- Công ty TNHH Phát triển Công nghệ và Môi trường Á Đông,-,-,7.508.377.428,-,,,7508377428.0,
- Các đối tượng khác,a) Ngắn hạn > - Các đối tượng khác,- Các đối tượng khác,96.565.041.885,-,103.365.801.293,-,96565041885.0,,103365801293.0,
,,,96.565.041.885,-,110.874.178.721,-,96565041885.0,,110874178721.0,
b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,b) Trả trước người bán ngắn hạn là các bên liên quan,,,,
(Xem thông tin chi tiết tại Thuyết minh 43),b) Trả trước người bán ngắn hạn là các bên liên quan > (Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),30.479.348.284,-,-,-,30479348284.0,,,
