row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
300,300,300,C. NỘ PHẢI TRẢ,,6.106.341.791.102,5.787.752.336.788,,,6106341791102.0,5787752336788.0
310,310,310,I. Nợ ngắn hạn,,2.472.293.805.565,2.770.053.549.504,,,2472293805565.0,2770053549504.0
311,311,311,1. Phải trả người bán ngắn hạn,18,511.186.179.438,479.534.505.251,,18.0,511186179438.0,479534505251.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,274.930.410.471,288.204.467.092,,17.0,274930410471.0,288204467092.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,114.098.729.058,232.310.453.218,,19.0,114098729058.0,232310453218.0
314,314,314,4. Phải trả người lao động,,45.561.715.942,43.843.699.549,,,45561715942.0,43843699549.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,20,629.814.694.282,496.903.859.713,,20.0,629814694282.0,496903859713.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,21,61.451.854.725,24.736.681.152,,21.0,61451854725.0,24736681152.0
319,319,319,7. Phải trả ngắn hạn khác,22,267.057.936.986,335.785.454.274,,22.0,267057936986.0,335785454274.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,23,363.465.033.516,631.258.886.356,,23.0,363465033516.0,631258886356.0
321,321,321,9. Dự phòng phải trả ngắn hạn,24,179.463.318.493,219.370.538.467,,24.0,179463318493.0,219370538467.0
322,322,322,10. Quỹ khen thưởng phúc lợi,,25.263.932.654,18.105.004.432,,,25263932654.0,18105004432.0
330,330,330,II. Nợ dài hạn,,3.634.047.985.537,3.017.698.787.284,,,3634047985537.0,3017698787284.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,21,2.872.588.810.676,2.614.503.784.488,,21.0,2872588810676.0,2614503784488.0
337,337,337,2. Phải trả dài hạn khác,22,22.440.801.655,16.520.188.209,,22.0,22440801655.0,16520188209.0
338,338,338,3. Vay và nợ thuê tài chính dài hạn,23,581.505.071.087,317.679.344.357,,23.0,581505071087.0,317679344357.0
342,342,342,4. Dự phòng phải trả dài hạn,24,104.972.897.863,52.749.355.580,,24.0,104972897863.0,52749355580.0
343,343,343,5. Quỹ phát triển khoa học và công nghệ,,52.540.404.256,16.246.114.650,,,52540404256.0,16246114650.0
