row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,5.544.432.690,-,-,-,5544432690.0,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",92.431.258.211,(3.498.280.488),76.955.930.175,(3.058.200.291),92431258211.0,-3498280488.0,76955930175.0,-3058200291.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.868.745.991,-,3.771.342.027,-,3868745991.0,,3771342027.0,
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,1.437.709.707.194,-,1.242.677.217.150,-,1437709707194.0,,1242677217150.0,
"- Kinh, sử, sen vòi, khác","- Kinh, sử, sen vòi, khác","- Kinh, sử, sen vòi, khác",11.106.756.400,-,8.784.975.183,-,11106756400.0,,8784975183.0,
"- Bất động sản, xây dựng","- Bất động sản, xây dựng","- Bất động sản, xây dựng",1.426.602.950.794,-,1.233.892.241.967,-,1426602950794.0,,1233892241967.0,
Thành phẩm,Thành phẩm,Thành phẩm,291.211.982.984,-,443.857.256.799,-,291211982984.0,,443857256799.0,
Hàng hoá,Hàng hoá,Hàng hoá,33.223.936.770,-,9.278.391.497,-,33223936770.0,,9278391497.0,
"- Kinh, sử, sen vòi, khác","- Kinh, sử, sen vòi, khác","- Kinh, sử, sen vòi, khác",33.223.936.770,-,9.278.391.497,-,33223936770.0,,9278391497.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,241.584.258,-,250.833.720,-,241584258.0,,250833720.0,
,,,1.864.231.648.098,(3.498.280.488),1.776.790.971.368,(3.058.200.291),1864231648098.0,-3498280488.0,1776790971368.0,-3058200291.0
