row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,6.086.006.322.588,5.116.363.458.967,,,6086006322588.0,5116363458967.0
210,210,210,I. Các khoản phải thu dài hạn,,203.186.993.698,202.333.413.815,,,203186993698.0,202333413815.0
216,216,216,1. Phải thu dài hạn khác,8,203.186.993.698,202.333.413.815,,8.0,203186993698.0,202333413815.0
220,220,220,II . Tài sản cố định,,1.494.948.656.546,1.460.696.286.466,,,1494948656546.0,1460696286466.0
221,221,221,1. Tài sản cố định hữu hình,12,1.313.863.454.203,1.368.798.104.418,,12.0,1313863454203.0,1368798104418.0
222,222,222,- Nguyên giá,,2.669.013.447.967,2.585.517.108.820,,,2669013447967.0,2585517108820.0
223,223,223,- Giá trị hao mòn luỹ kế,,(1.355.149.993.764),(1.216.719.004.402),,,-1355149993764.0,-1216719004402.0
224,224,224,2. Tài sản cố định thuê tài chính,13,10.836.238.810,6.290.743.835,,13.0,10836238810.0,6290743835.0
225,225,225,- Nguyên giá,,13.346.602.364,7.491.858.182,,,13346602364.0,7491858182.0
226,226,226,- Giá trị hao mòn luỹ kế,,(2.510.363.554),(1.201.114.347),,,-2510363554.0,-1201114347.0
227,227,227,3. Tài sản cố định vô hình,14,170.248.963.533,85.607.438.213,,14.0,170248963533.0,85607438213.0
228,228,228,- Nguyên giá,,187.685.879.003,100.349.121.061,,,187685879003.0,100349121061.0
229,229,229,- Giá trị hao mòn luỹ kế,,(17.436.915.470),(14.741.682.848),,,-17436915470.0,-14741682848.0
230,230,230,III. Bất động sản đầu tư,15,2.087.624.657.675,1.896.836.874.677,,15.0,2087624657675.0,1896836874677.0
231,231,231,- Nguyên giá,,2.506.291.365.453,2.244.376.916.650,,,2506291365453.0,2244376916650.0
232,232,232,- Giá trị hao mòn luỹ kế,,(418.666.707.778),(347.540.041.973),,,-418666707778.0,-347540041973.0
240,240,240,IV. Tài sản dở dang dài hạn,,1.378.618.960.406,604.664.931.167,,,1378618960406.0,604664931167.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,1.378.618.960.406,604.664.931.167,,16.0,1378618960406.0,604664931167.0
250,250,250,V. Đầu tư tài chính dài hạn,4,700.877.752.347,691.783.862.809,,4.0,700877752347.0,691783862809.0
251,251,251,1. Đầu tư vào công ty con,,525.862.113.226,535.038.033.226,,,525862113226.0,535038033226.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,309.333.227.337,303.933.227.337,,,309333227337.0,303933227337.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,3.362.682.344,5.282.682.344,,,3362682344.0,5282682344.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(137.762.570.560),(152.552.380.098),,,-137762570560.0,-152552380098.0
255,255,255,5. Đầu tư nắm giữ đến ngày đáo hạn,,82.300.000,82.300.000,,,82300000.0,82300000.0
260,260,260,VI. Tài sản dài hạn khác,,220.749.301.916,260.048.090.033,,,220749301916.0,260048090033.0
261,261,261,1. Chi phí trả trước dài hạn,11,220.749.301.916,260.048.090.033,,11.0,220749301916.0,260048090033.0
270,270,270,TỔNG CỘNG TÀI SẢN,,9.938.494.926.010,8.774.908.542.543,,,9938494926010.0,8774908542543.0
