row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",936.103.771,7.963.821.378,936103771.0,7963821378.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,84.223.949.780,69.537.699.604,84223949780.0,69537699604.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",5.391.059.189,928.823.131,5391059189.0,928823131.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,15.944.041.605,28.967.009.393,15944041605.0,28967009393.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",2.938.039.090,4.656.442.975,2938039090.0,4656442975.0
Chi phí dự phòng / Hoàn nhập dự phòng,Chi phí dự phòng / Hoàn nhập dự phòng,Chi phí dự phòng / Hoàn nhập dự phòng,3.644.784.651,(339.715.577),3644784651.0,-339715577.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.227.877.848,25.413.732.381,29227877848.0,25413732381.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,65.641.147.291,56.783.927.717,65641147291.0,56783927717.0
Trích quỹ phát triển khoa học và công nghệ [1],Trích quỹ phát triển khoa học và công nghệ [1],Trích quỹ phát triển khoa học và công nghệ [1],48.000.000.000,10.000.000.000,48000000000.0,10000000000.0
,,,255.947.003.225,203.911.741.002,255947003225.0,203911741002.0
